ID,label,tanggal,judul,narasi,nama file gambar
12975,1,02-Okt-18,Penerbangan Pesawat Hercules Gratis Ke Palu Untuk Keluarga Korban Gempa dan Tsunami,Jadwal Hercules malam ini jam 19.00 dan 03.00 subuh besok. Di Lanud Makassar.,12975.jpg
13209,1,29-Agu-18,Capt. Pribadi adalah pengemudi pesawat yang mengijinkan Hj. Neno Warisman,"â€œâ€¦ Capt. Pribadi adalah pengemudi pesawat yang mengijinkan Hj. Neno Warisman, sang dedengkot gerakan makar #2019GantiKhilafah untuk menggunakan sistem pengeras suara pesawat beberapa waktu lalu â€¦â€",13209.jpg
13732,1,30-May-18,Dua Alquran Yang diklaim Sebagai Al-Quran Palsu Kembali Beredar,ini alqurâ€™an palsu karang orang kafir,13732.png
13873,1,5-May-18,Yel-yel Kecebong Yang Merencanakan Untuk Menyusup di CFD,"Ane sebarin deh videonya. Nih liat yel-yel kecebong yg merencanakan untuk menyusup di CFD untuk menghancurkan HASTAG #2019GantiPresiden.
 Cc. @BangPino_ @NetizenTofa @zarazettirazr @roninkhalid @Ndoro__Putrie @RestyCayah @ardi_riau
 â€œâ€¦.DAN ALLAH SEBAIK-BAIK PEMBALAS TIPU DAYAâ€",13873.png
14179,1,14-Mar-18,"Kecam Pernyataan Said Aqil, Neno Warisman: Kami Para Ibu Tidak Terima!","Kecam Pernyataan Said Aqil, Neno Warisman: Kami Para Ibu Tidak Terima!
 Pernyataan kontroversial Ketua PBNU Said Aqil Siradj yang mengatakan â€œnonton film porno lebih baik daripada dengarkan ceramah radikal karena sambil istighfarâ€ mendapat kecaman dari pegiat pendidikan anak Neno Warisman. Dia menuliskan kemarahannya dalam tulisan berikut ini:â€¦",14179.png
14482,1,19-Jan-18,Memerangi Allah Of Kung Fu,"â€œPadahal nama tersebut merupakan hasil translate otomatis Google dari game aslinya yang berjudul â€œGalaxy Fighting, God of Kung Fuâ€.",14482.png
14631,1,19-Dec-17,Permen Susu Mengandung Narkoba,"Assalamuâ€™alaikumâ€¦ ini ada informasi dari teman dokter. Anaknya bidan di Banyumas makan permen susu, trus 3 hari gk mau makan, ngefly. Disarankan temen dokter di purbalingga untuk membawa permen tsb ke BNN, ternyata hasilnya positif mengandung narkoba jenis benzodiazepin.",14631.png
15289,1,12-May-17,Konser Anies - Sandi No 3 Menang Telak,#KONSER GUE 3 MENANG TELAK,15289.jpg
15502,1,18-Feb-17,Poster Aksi Damai Bela Islam 5 Yang Mencantumkan Nama dan Foto Gatot Nurmantyo,"Beredarnya poster aksi damai bela Islam 5 menjadi viral di media sosial. Sebab, di dalam poster tersebut terdapat nama dan foto Panglima TNI Jenderal Gatot Nurmantyo",15502.jpg
15590,1,30-Jan-17,: Pernyataan Danjen Kopassus Dukung FPI,TNI umumnya WARAS kecuali wereng coklatâ€¦kenapa gitu yah ? masa sih sejarah buruk harus terulang kembaliâ€¦kan serem bgt. DANJEN KOPASSUS :FPI ITU ORMAS TERBESAR DAN SUKA MEMBANTU MEMBERANTAS KEMAHSIATAN. YANG HARUS DIBUBARKAN ORMAS PREMAN YANG SUKA MEMBEKINGI KEMAHSIATAN DAN SUKA BIKIN RESAH MASYARAKAT.,15590.jpg
15839,1,14-Dec-16,Gambar Salib Pada Barang Bantuan Bencana,"hati hati, dan Harus teliti menerima segala bentuk bantuan korban gempa. Kami mendapatkan gambar salib di handuk bantuan yg di edarkan",15839.png
15882,1,5-Dec-16,AKSI 212 DAPAT PENGHARGAAN REKOR DUNIA,Tersebar gambar dua piagam yang menyatakan jika aksi 212 mendapat penghargaan dari REKOR DUNIA,15882.jpg
16682,1,29-Jul-20,Foto Petinggi Kepolisian Mengizinkan Demo Neo PKI,Demo Neo PKI hari ini udah dapat ijin dari Buntelan kentut maaf ralat Dari Petinggi Kepolisian Tinggal tunggu gendering perang ditabuh ajaâ€,16682.jpg
17142,1,15-Jun-20,Tulisan Mana teriakan Saya Pancasila mu? Oleh Dr Abdul Muti MEd,Mana teriakan â€œSaya Pancasila mu ?â€ Oleh : Dr Abdul Muâ€™ti Med (Sekum PP Muhamadyah),17142.png
17256,1,2-Jun-20,"Petugas Rapid Test Jarang Mengganti Sarung Tangan, Bisa Tularkan Covid-19 dari Pasien Sebelumnya","Bila tiba-tiba anda/panjenengan terjebak dalam oprasi rapid tes dadakan/ujug ujug datang petugas yang mengharuskan mengikuti rapid tes, maka perlu diperhatikan sarung tangan petugs, kalau sarung tangan yang dipakai hanya itu-itu saja (satu) yang dipakai, tanpa ganti ganti, dimana setelah petugas itu pegang orang/oasien yang rapid tes, kemudian tanpa ganti sarung tangan petugas lalu memegang anda/panjenengan, maka disinilah letak rawannya penularan virus nya, karena kita ngga tau dan petugas pun ngga tau, apakah orang yang dipegang sebelum kita tadi, orang tersebut positif/reaktif atau negatif.. jadi penularan bukan karena kita berada ditempat umum saja, akan tetapi saat rapid tes dilakukan massal",17256.png
17361,1,20-May-20,Video Dokter Bule,"Ini nih dokter bule juga ngomong serupa bahkan ngasih data lebih lengkap & detail. Intinya covid 19 itu biasa aja, nggak mematikan, bisa sembuh sendiri. Mereka juga mengatakan kalau banyak yang meninggal karena penyakit lain tapi dimasukkan ke daftar covid 19 (kirain di sinih aja yang begitu). Lockdown / PSBB justru menimbulkan dampak yang sangat jauh lebih buruk dibanding covid 19.",17361.jpg
17570,1,2-May-20,Vietnam Tidak Ada Korban Meninggal Covid-19 Karena Teh dan Lemon,Kabar gembira dan istimewa.. Vietnam korban covid 19 tidak ada yng matiâ€¦Berita super.. obat virus covid 19 sudah tercapai informasi dari negara Vietnam.. virus covid 19 tidak menyebabkan kematian.. ternyata resepnya sangat sederhana tapi sangat ampuh.. hanya 1 teh..2 lemon..minumlah teh panas setelah di campur perasan lemon..dapat segera membunuh virus covid 19..dan dapat sepenuhnya menghilangkan virus covid 19 dari tubuhâ€¦2 bahan ini membuat sistem kekebalan tubuh menjadi bersifat basa.. karena ketika malam tiba sistem tubuh menjadi asam.. kemampuan detensif juga akan berkurang.. itulah sebabnya orang Vietnam santai saja dengan menyebarnya virus covid 19â€¦ Di Vietnam rata2 semua orang minum segelas air panas dengan sedikit lemon di malam hariâ€¦ Karena telah terbukti membunuh virus covid 19 secara totalâ€¦ Bagikan resep sakti ini kepada siapapun untuk memburu pahalaâ€¦ Resep sederhana ini sangat efektif karena tidak akan terinfeksi virus covid 19.. Atas izin Tuhan YMEâ€¦Selamat mencobaâ€¦,17570.jpg
18000,1,23-Mar-20,Ratusan Warga China yang Menetap di Indonesia Menuju Singapura karena Virus Corona,"Ratusan warga china yang Menetap di Indonesia tadi Pagi meninggalkan Indonesia Menuju Singapura karena situasi virus Corona yang menyerang Indonesia Mereka akan Kembali lagi jika situasi Di Indonesia Kembali normal,",18000.png
18087,1,16-Mar-20,Dua orang Terinfeksi Virus Corona Di Parepare,Dua orang Terinfeksi Virus Corona Di Parepareâ€¦ Waspada ki semuaâ€¦ Tidak main main ini,18087.png
18129,1,14-Mar-20,the Simpsons 1993 memprediksi Corona virus dari China,Jangan pernah meremehkan the simpsonsâ€¦ the Simpsons 1993.. Corona virus dari China..,18129.png
18283,1,18-Feb-20,Setelah Membakar Al-Quran Jari Tangan Pria Ini Menghitam dan Membusuk Mengeluarkan Bau Menjijikan,"Azab yang sangat pedih menimpa seorang warga negara Amerika. Karena merobek-robek dan membakar Al-qurâ€™an, dia terkena penyakit yang sangat misteri. Semua jari di kedua tangannya melepuh, membusuk, dan menghitam. Selain itu, pada lukanya tersebut juga menimbulkan aroma yang tak sedap.",18283.png
18519,1,5-Jan-20,"Marak Lowongan Kerja Mengatasnamakan Perusahaannya, PT Inalum Minta Masyarakat Waspada","Manajer Humas PT Inalum, Bambang Heru Prayoga: â€œInformasi selain dari yang kami sebutkan ini maka hal itu dipastikan hoaks atau penipuan. Kami harap tidak ada masyarakat yang terkena penipuan rekrutmen atas nama Inalum,",18519.png
18600,1,26-Dec-19,Cara Cepat Cek Jantung Dengan Air dan Es Batu,"*INGIN MENGETAHUI BAGAIMANA KESEHATAN JANTUNG ANDA?*
 Tes sederhana ini mendeteksi seberapa sehat jantung kita.
 Menjaga jantung agar tetap berfungsi dengan baik sangat penting untuk kehidupan sehat jangka panjang.",18600.png
18997,1,7-Oct-19,Presiden Jokowi Melecehkan Bendera Merah Putih,"coba dilhat baikâ€ yang melecehkan bendara Indonesia yang mana? tapi nyatanya yang sekarang di tahan di Polda metro yang pegang bendara merah putih di tangan, mohon yang punya kekuatan hukum advokat pengacara atau apa saja minta tolong didampingin anak STM ini kasihan tidak ada yang membelanya.",18997.png
19197,1,3-Sep-19,Suntingan Video Merry Riana Indonesia Bubar?,VIRAL: INDONESIA BUBAR ? INI VIDEO MERRY RIANA YANG ASLI (TONTON SAMPAI HABIS) !!! |,19197.png
19203,1,3-Sep-19,SEMUA YANG BERBAU JAWA DI JAYAPURA HANCUR,Video KEADAAN TERAKHIR jayapura â€¦mau ke BANDARA saja sampai 3 hari dan dikawal MARINIR DIEVAKUASI â€¦semua yg berbau JAWA HANCUR !!!,19203.png
19735,1,21-May-19,AM HendroPriyono Meninggal Di Singapura,"INNALILAHIWAINALRAJIUN..
TELAH MATI SEORANG PEMBANTAI RAKYAT HENDROPRAYONO D SINGAPOREâ€¦JGN D UCAPI MENINGGAL..KARNA DIA PEMBANTAI MANUSIA",19735.png
20370,1,8-Feb-19,Bahaya Semut/Kutu Jepang utk DIABETES.,"INFO : Bahaya Semut/Kutu Jepang utk DIABETES.
Ada sahabat sy (ibu2) di Magelang pengidap Diabetes, kmd dia konsumsi Semut/Kutu Jepang yg katanya bisa mengobati Diabetes, mungkin benar karena Semut itu mengeluarkan insulin.
Tapi hanya dalam waktu SATU TAHUN mengkonsumsi Semut/Kutu Jepang itu, ternyata ususnya terkena bakteri dan rusak, sehingga harus dipotong ususnya.",20370.png
20401,1,6-Feb-19,CNN Indonesia Buat Berita Berjudul SERTIFIKAT GANDA KERJA REZIM JOKOWI,"CNN INDONESIA

SERTIFIKAT GANDA KERJA REZIM JOKOWI
10 November 2018",20401.png
20424,1,3-Feb-19,paham politik gak sih pak?,"Aduh pak, bukan kelemahannya pak Jokowi itu,
anda yang gak mudeng, justru itu yang bikin anda dan kampret makin terlihat bodoh,
paham politik gak sih pak?",20424.png
21327,1,9-Sep-18,Judul Berita Prabowo: Mengaji Tidak Dibutuhkan Dalam Memimpin Negara,"ah Pokoknya apa kata Prabowo laaahâ€¦..
 Amin Rais jangan nyinyir yaaaa keh keh keh",21327.jpg
21787,1,30-Jun-18,Kalimantan Barat Memanas,"MENANG SONGONG, KALAH NGAMUK!",21787.png
21946,1,25-May-18,"Tersangka Ujaran Kebencian Dosen USU, Himma Dewiyana, Dibebaskan",Terima kasih bang Romo Syafiâ€™i dan Ketua KAHMI telah membantu membebaskan ibu Himma.,21946.png
22200,1,16-Apr-18,Dedi Mulyadi Menghamili Siswi Mts,"Bupati Purwakarta yang kini menjadi Calon Wakil Gubernur Jawa Barat, Dedi Mulyadi pernah membantah informasi yang mengatakan dirinya menghamili siswi Mts. Yang sebenarnya terjadi kata Dedi adalah Ia menjadi saksi nikah dari seorang anak tokoh masyarakat Sumedang yang tengah hamil dengan yang menghamilinya.",22200.png
22521,1,21-Feb-18,"DI TUDUH CURI MEDALI MILIK BAMBANG PAMUNGKAS, MUHAMMAD YUSUF BUKA SUARA","Mantan Ketua Umum Jakmania, Larico Ranggamone : â€œSoal yang ramai medali Bepe hilang ditunjukkan kepada M Yusuf ini, itu medali palsu didapat dari tantenya dari PSSI. Itu beda dari medali yang didapat tim Persija,â€.",22521.jpg
22603,1,31-Jan-18,Malam Nanti Jam 3:25 Pagi Bulan Akan Mengelilingi Kabah,"Malam nanti jam 3:25 pagi bulan akan mengelilingi Kaâ€™bah dan langit akan berwarna biru muda, inilah saâ€™at penerimaâ€™an doa,taubat,munajat,iniâ€‹ *terjadi setiap 100 ribu tahun sekali,
 *Hari ini di malam hari siapa pun yang berdoâ€™a akan diterima. Bulan akan melakukan Tawaaf di sekitar Kaâ€™bah.
 Tolong sampaikan ini kepada semua orang. *Rabbi minkulli zambi waâ€™atubu illiahi.. , jika kamu mengirim doa ini ke temanmu, Allah akan menyelesaikan semua masalahmu.
 Tolong kirimkan ini ke Setiap orang dekat Kita sehingga mereka bisa mengetahui .. ..
 semoga bermanfaat Aamiin",22603.png
22935,1,30-Nov-17,PENDAFTARAN PESERTA UJI NYALI MASIH DUNIA LAIN TRANS 7 DI PABRIK MERCON,"PENDAFTARAN PESERTA ACARA UJI NYALI â€œMASIH DUNIA LAINâ€ TELEVISI TRANS 7 :
Buat para spookiers yang pengen ikutan uji nyali, langsung kirim data melalui email, data yang perlu diisi adalah;
Nama :
Umur :
Alamat :
Pekerjaan :
Motivasi ikut uji nyali :
No Telp :",22935.png
23098,1,9-Nov-17,"Kartu SIM XL, Indosat, Smarfren, dan Telkomsel Disadap Badan Intelijen AS","Kemenkominfo melalui Badan Regulasi Telekomunikasi Indonesia (BRTI) menyatakan telah menerima laporan investigasi operator seluler terkait dugaan penyadapan pada kartu SIM buatan Gemalto ( Hutchinson 3, XL Axiata, Indosat, Telkomsel) oleh badan intelijen AS, National Security Agency (NSA) dan Government Communication Headquarter (GCHQ).",23098.jpg
23171,1,23-Oct-17,Rombongan Anies-Sandi Ditilang dan Tak Miliki Izin Patwal di Puncak Bogor,Rombongan Anies-Sandi Ditilang dan Tak Miliki Izin Patwal di Puncak Bogor,23171.jpg
23339,1,16-Sep-17,Foto John Kei yang Sudah Disunting,"Bismillah,
 Hari ini team Mualaf Center Darussalam diwakili Harsha Agousta Brahma Sadewa dan ibu Jenderal Lisze Dewi Purnamawati berangkat ke LP. Batu Nusakambangan Cilacap memastikan niat John Kei masuk Islam..
 Sebelum memutuskan masuk Islam John Kei alias John Refra pemuda asal Tutrean, Pulau Kei pernah di juluki sebagai Godfather of Jakarta..",23339.jpg
23451,1,25-May-17,Pelaku Bom Kampung Melayu adalah Anggota Polisi,Pelaku Bom Kampung Melayu adalah Anggota Polisi,23451.png
23618,1,5-Mar-17,: Pembubabaran Pengajian Ustad Khalid Basalamah Oleh Banser NU,Pembubabaran Pengajian Ustad Khalid Basalamah Oleh Banser NU,23618.jpg
23913,1,6-Jan-17,Foto Helikopter-Tank Pertama di Dunia Buatan Turki dan Pakistan,Foto Helikopter-Tank Pertama di Dunia Buatan Turki dan Pakistan,23913.jpg
23982,1,19-Dec-16,Es Krim Merek AICE Bosnya Orang Cina dan Bahannya Kimia Semua,"Siang tadi sy mampir di distributor es krim merk _*Aice*_ yg sedang marak penetrasi bisnisnya yg terletak di selatan tugu lilin makam haji, melihat banyak spanduk bertulisan china iseng2 sy tanya penjaga counter yg didepan pinggir jln, bos nya orang mana mba jakarta atau solo, dijawab : â€œorang chinaâ€, lho kok tau kalau org china apa sdh pernah ketemu? Tris dia nunjuk disebuah mobil avanza putih, itu bosnya di dlm mobil itu, ngomongnya aja pake bhs china , dia asli datang dari china ..katanya. Penasaran sy tunggu si bos keluar dari mobil, betul ternyata chino!!",23982.jpg
24051,1,10-Dec-16,Video yang menunjukkan anak Muslim yang disiksa oleh Budha di Myanmar,Video yang menunjukkan anak â€˜Muslimâ€™ yang disiksa oleh â€˜Budhaâ€™ di Myanmar,24051.png
24179,1,19-Nov-16,Foto Kerusuhan Demo Anti Trump di Amerika Serikat,Foto Kerusuhan Demo Anti Trump di Amerika Serikat,24179.jpg
24793,1,5-Aug-20,"bentrok antar ormas Gerakan Jaga Indonesia dengan FPI, LPI dan HTI di Kota Bandung pada 27 Juli 2020","Aksi demo yang tanpa tujuan di depan Gedung DPR-MPR yang di lakukan 50 orang simpatisan PDI-P di komandoi oleh Boedi Djarot dkk, yang menginjak-injak, merobek, dan membakar Poster Habib Rizieq Syihab, ternyata berbuntut panjang. Di kota bandung terjadi Bentrok antara Ormas Gerakan Jaga Indonesia ( GJI-PDI-P ) dengan Ormas-ormas Islam FPI, HTI, LPI, pembela dan penjaga Pancasila, Nkri dan Ulama. Akibatnya 7 orang anggota ormasa Gerakan Jaga Indonesia & PDI-P mati kena sabetan pedang Lasykar FPI, dari pihak HTI 1 orang mengalami luka sabetan di bahu. Bukan itu saja Bentrokan pun meluas hingga terjadi Kebakaran beberapa pertokoan yang berdekatan dengan Markas PDI-P, karena lemparan Bom Molotov. Aparat Polisi pun tidak berani ke Tkp",24793.png
25164,1,6-Jul-20,Video Kecelakaan Maut Di Air Terjun Uluk Til Belu NTT,Kecelakaan Maut Di Air Terjun Uluk Til Belu NTT,25164.jpg
25240,1,26-Jun-20,Aliran Komunis & Gerakan PKI Bangkit Lewat PDIP,"â€œLebih jauh, Prijanto mengatakan, istilah petugas partai yang disampaikan Ketua Umum PDIP Megawati Soekarnoputri kepada Jokowi juga dinilai modus komunisme. Sebab, istilah petugas partai mirip dengan pekerja partai yang pernah dikatakan tokoh PKI DN Aidit.",25240.png
25358,1,11-Jun-20,Gubernur Jakarta Anies Baswedan mendapat penghargaan terbaik di seluruh dunia dalam penanganan COVID-19,GUBERNUR JAKARTA ANIES BASWEDAN MENDAPAT PENGHARGAAN TERBAIK DI SELURUH DUNIA DALAM PENANGANAN COVID-19,25358.png
25865,1,24-Apr-20,masyarakat New Zealand belajar Wudhu,"Kabar Terbaru dari NEW ZEALAND Subhanallah,,,, masyarakat New Zealand pd belajar Wudhu. Dan Kumpul di Lapangan. Mereka Mulai Belajar dan Mendalami Islam Kalau Allah Sudah Berkehendak,, ! Semua bisa terjadi. Allahu Akbar !!! Sungguh Allah Maha Pembolak Balik Hati Manusia",25865.png
25943,1,14-Apr-20,Sejumlah Polisi India Telah Tiba Di Indonesia,Kabar Terkini.. Sejumlah Polisi India Telah Tiba Di Indonesia Untuk menertibkan Masyarakat yg tdk mau tinggal di rumah..Siapkan Pantat dan Minyak Gosok.,25943.png
26079,1,1-Apr-20,Pasukan Tentara Membantu Melawan Virus Corona di New York,Military vehicles arrived in Manhattan.NEW YORK WUHAN CORONAVIRUS,26079.jpg
26194,1,22-Mar-20,Video KELUYURAN DILUAR RUMAH? DI MALAYSIA DITEMBAK API PAKAI DRONE,"KELUYURAN DILUAR RUMAHâ€¦??
 DI MALAYSIA DITEMBAK API PAKAI DRONEâ€¦.",26194.png
26269,1,17-Mar-20,"Antisipasi Corona, Seluruh BUMN DKI Ditutup","ANTISIPASI CORONA, SELURUH BUMN DKI DITUTUP",26269.png
26790,1,26-Dec-19,Jokowi Halal Dilengserkan,Manusia yg gk punya nilai dn kuwalitas gk pantas mnjdi apapun di negeri ini..,26790.png
26832,1,18-Dec-19,"Sandiwara Dagelan koplax, di perskusi sendiri,di viralkan sendiri,di laporkan sendiri, minta maaf dan memaafkan sendiri","Sandiwara Dagelan koplax, di perskusi sendiri,di viralkan sendiri,di laporkan sendiri, minta maaf dan memaafkan sendiri? Sakit jiwa kali yang beginian ya?",26832.png
26906,1,5-Dec-19,"Beredar Surat Rekrutmen Satpol PP, Kepala Satpol PP dan Damkar Sintang Angkat Bicara","Kepala Satpol PP dan Damkar, Martin Nandung: â€œGak jelas sumber dan tidak ada penanggungjawab. Ndak ada cap dan tanda tangan,",26906.png
27177,1,9-Oct-19,Ketua KPU Imbau Masyarakat Hormati Hasil Pemilu Walau Banyak Kecurangan,"Ketua KPU Imbau Masyarakat Hormati Hasil Pemilu Walau Banyak Kecurangan,",27177.png
27287,1,23-Sep-19,Universitas Brawijaya dan UMM Bantah Liburkan Perkuliahan karena Ada Aksi Mahasiswa,"Hoaks, mbak. Kegiatan belajar normal, kegiatan kampus juga normal",27287.png
27538,1,16-Jan-17,Luthfi Abdul Hadi Meminta Maaf kepada Kiai Said Aqil Siroj,"Akhirnya Gus Ipul wakil Gubernur jatim turun tangan menyelesaikan FITNAH yg di tuduhkan kepada ketum PBNU PROF DR KH Said Aqil Siroj.
 Semoga para tukang fitnah tidak kejang2 â€¦",27538.jpg
27606,1,23-Jul-19,Asosiasi Guru Bahasa dan Sastra Indonesia Kecam Anies Baswedan,Asosiasi Guru Bahasa dan Sastra Indonesia Kecam Anies Baswedan Lihai Tata Kata untuk Bodohi Warga Jakarta,27606.png
27617,1,20-Jul-19,Khoirul Anwar Penemu 4G LTE,"Khoirul Anwar dianggap gila. Ditertawakan. Bahkan dicemooh. Idenya dianggap muskil. Tak masuk akal. Semua ilmuwan yang berkumpul di Hokkaido, Jepang, itu menganggap pemikiran yang dipresentasikan itu tak berguna. â€¦",27617.png
27940,1,19-May-19,Syukuran Jokowi 2 p,"Syukuran Jokowi 2 p,, tnp kamera ,bawa bekal sendiri, kompak,, salam Jokowi",27940.png
27969,1,13-May-19,Video Polisi Tembak Saksi Saat Rekap Pleno KPU,Polisi menembak saksi yang tidak trima rekap pleno KPU,27969.jpg
28353,1,15-Mar-19,Masukan Persatuan Tunanetra Indonesia Terkait Braile Surat Suara di Jakarta 80% Salah Semua,"Info dari Pertuni

Ini masukan aja tadi dari Pertuni (persatuan tunanetra Indonesia) yg di Jkt ngecek surat suara yg braile ke KPU ternyata hampir 80% salah semua",28353.jpg
29960,1,3-Jul-18,Hasil Scanning Port Bolong,"KPU harusnya punya server sendiri. Ini bawa2 ITB, Moratel.. Gimana pemilu berikutnyaâ€¦",29960.png
29986,1,29-Jun-18,REKRUTMEN PT PINDAD,Sehubungan dengan rekrutmen calon karyawan pada pt pindad untuk wilayah kerja meliputi Region Sulawesi,29986.png
30503,1,23-Mar-18,"Mark Zuckerberg, CEO Facebook, Menemukan Kata BFF","Test FB tmn2 disiniâ€¦â€¦
 
 Mark Zuckerberg, CEO Facebook, menemukan kata BFF, untuk memastikan akun anda aman di facebook. Ketik Bff di komentar,
 Jika terlihat hijau, akun anda dilindungi.
 Jika tidak muncul dalam warna hijau, ubah kata sandi anda segera karena mungkin diretas oleh seseorang.
 # Copied",30503.png
31136,1,30-Nov-17,Jalan Slamet Riyadi Kota Solo Tergenang Banjir,"Wali Kota Solo FX Hadi Rudyatmo geram dengan informasi hoax terkait banjir di Jalan Slamet Riyadi, Solo.",31136.jpg
